date,commodity
7/22/2009,1031.69
7/21/2009,1035.09
7/20/2009,1046.74
7/17/2009,1011.57
7/16/2009,1005.84
7/15/2009,1002.54
7/14/2009,969.71
7/13/2009,953.45
7/10/2009,965.29
7/9/2009,965.02
7/8/2009,955.21
7/7/2009,964.43
7/6/2009,954.72
7/3/2009,974.66
7/2/2009,982.62
7/1/2009,988.19
6/30/2009,995.77
6/29/2009,983.52
6/26/2009,988.4
6/25/2009,966.37
6/24/2009,959.13
6/23/2009,945.89
6/22/2009,945.95
6/19/2009,963.01
6/18/2009,965.48
6/17/2009,970.02
6/16/2009,969.15
6/15/2009,974.85
6/12/2009,1004.06
6/11/2009,1009.23
6/10/2009,1013.07
6/9/2009,1000.08
6/8/2009,990.27
6/5/2009,1004.4
6/4/2009,972.34
6/3/2009,993.91
6/2/2009,974.82
6/1/2009,966.72
5/27/2009,925.35
5/26/2009,910.52
5/25/2009,919.8
5/22/2009,911.71
5/21/2009,906.63
5/20/2009,916.42
5/19/2009,924.83
5/18/2009,892.84
5/15/2009,907.67
5/14/2009,900.35
5/13/2009,937.24
5/12/2009,924.01
5/11/2009,920.15
5/8/2009,963.42
5/7/2009,948.63
5/6/2009,945.11
5/5/2009,929.51
5/4/2009,941.62
4/30/2009,903.79
4/29/2009,878.7
4/28/2009,861.74
4/27/2009,868.17
4/24/2009,879.2
4/23/2009,911.08
4/22/2009,901.23
4/21/2009,917.92
4/20/2009,955.49
4/17/2009,962.04
4/16/2009,978.68
4/15/2009,958.69
4/14/2009,941.89
4/13/2009,970.18
4/10/2009,936.91
4/9/2009,908.28
4/8/2009,877.97
4/7/2009,893.7
4/3/2009,857.16
4/2/2009,858.15
4/1/2009,836.81
3/31/2009,841.67
3/30/2009,833.47
3/27/2009,836.01
3/26/2009,850.75
3/25/2009,823.23
3/24/2009,830.21
3/23/2009,845.71
3/20/2009,820.63
3/19/2009,791.02
3/18/2009,779.6
3/17/2009,776.54
3/16/2009,764.34
3/13/2009,746.77
3/12/2009,744.35
3/11/2009,748.34
3/10/2009,752.38
3/9/2009,744.24
3/6/2009,760.53
3/5/2009,755.57
3/4/2009,751.76
3/3/2009,729.65
3/2/2009,724.09
2/27/2009,728.18
2/26/2009,729.52
2/25/2009,723.88
2/24/2009,704.53
2/23/2009,720.59
2/20/2009,704.59
2/19/2009,707.1
2/18/2009,706.67
2/17/2009,729.56
2/16/2009,726.78
2/13/2009,747.89
2/12/2009,745.01
2/11/2009,734.74
2/10/2009,769.61
2/9/2009,769.84
2/6/2009,748.41
2/5/2009,722.72
2/4/2009,720.79
2/3/2009,708.8
2/2/2009,680.51
1/23/2009,693.8
1/22/2009,701.14
1/21/2009,715.38
1/20/2009,726.44
1/19/2009,732.45
1/16/2009,724.98
1/15/2009,704.11
1/14/2009,726.55
1/13/2009,697.83
1/12/2009,731.08
1/9/2009,716.15
1/8/2009,686.57
1/7/2009,699.66
1/6/2009,699.03
1/5/2009,669.06
12/31/2008,646.31
12/30/2008,627.76
12/29/2008,628.43
12/26/2008,615.25
12/25/2008,622.01
12/24/2008,626.73
12/23/2008,622.02
12/22/2008,631.14
12/19/2008,613.04
12/18/2008,612.69
12/17/2008,628.54
12/16/2008,628.58
12/15/2008,641.48
12/12/2008,616.18
12/11/2008,635.33
12/10/2008,636.18
12/9/2008,610.54
12/8/2008,631.76
12/5/2008,619.22
12/4/2008,647.42
12/3/2008,668.47
12/2/2008,675.31
12/1/2008,698.16
11/28/2008,696.32
11/27/2008,707.08
11/26/2008,702.37
11/25/2008,699.87
11/24/2008,680.38
11/21/2008,688.25
11/20/2008,705.6
11/19/2008,733.44
11/18/2008,723.68
11/17/2008,729.31
11/14/2008,738.11
11/13/2008,720.37
11/12/2008,726.38
11/11/2008,727.31
11/10/2008,761.54
11/7/2008,738.45
11/6/2008,756
11/5/2008,778.19
11/4/2008,772.01
11/3/2008,786.71
10/31/2008,762.96
10/30/2008,795.37
10/29/2008,768.24
10/28/2008,769.69
10/27/2008,769.99
10/24/2008,796.77
10/23/2008,799.97
10/22/2008,832.78
10/21/2008,857.26
10/20/2008,897.71
10/17/2008,865.99
10/16/2008,891.36
10/15/2008,930.72
10/14/2008,957.64
10/13/2008,934.26
10/10/2008,969.38
10/9/2008,1012.66
10/8/2008,1017.19
10/7/2008,1067.69
10/6/2008,1121.5
9/26/2008,1170.55
9/25/2008,1174.87
9/24/2008,1176.44
9/23/2008,1188.62
9/22/2008,1196.15
9/19/2008,1159.27
9/18/2008,1149.01
9/17/2008,1175.89
9/16/2008,1175.48
9/12/2008,1230.41
9/11/2008,1209.69
9/10/2008,1206.35
9/9/2008,1210.03
9/8/2008,1215.14
9/5/2008,1239.8
9/4/2008,1259.3
9/3/2008,1254.69
9/2/2008,1247.51
9/1/2008,1269.69
8/29/2008,1278.16
8/28/2008,1289.31
8/27/2008,1292.46
8/26/2008,1280.69
8/25/2008,1297.17
8/22/2008,1306.19
8/21/2008,1288.85
8/20/2008,1277.29
8/19/2008,1245.95
8/18/2008,1267.3
8/15/2008,1225.93
8/14/2008,1256.92
8/13/2008,1245.34
8/12/2008,1222.46
8/11/2008,1233.78
8/8/2008,1270.15
8/7/2008,1282.36
8/6/2008,1285.64
8/5/2008,1272.29
8/4/2008,1314.93
8/1/2008,1329.6
7/31/2008,1342.38
7/30/2008,1325.1
7/29/2008,1329.92
7/28/2008,1337.65
7/25/2008,1329.86
7/24/2008,1333.22
7/23/2008,1340.06
7/22/2008,1350.75
7/21/2008,1348.11
7/18/2008,1351.77
7/17/2008,1352.41
7/16/2008,1353.7
7/15/2008,1362.58
7/14/2008,1368.37
7/11/2008,1373.94
7/10/2008,1356.43
7/9/2008,1355.86
7/8/2008,1369.13
7/7/2008,1371.27
7/4/2008,1373.5
7/3/2008,1389.28
7/2/2008,1390.76
7/1/2008,1380.11
6/30/2008,1383.22
6/27/2008,1366.26
6/26/2008,1362.05
6/25/2008,1361.89
6/24/2008,1356.24
6/23/2008,1368.46
6/20/2008,1365.13
6/19/2008,1367.81
6/18/2008,1352.03
6/17/2008,1351.84
6/16/2008,1340.14
6/13/2008,1328.49
6/12/2008,1321.51
6/11/2008,1321.36
6/10/2008,1316.64
6/6/2008,1324.81
6/5/2008,1311.31
6/4/2008,1304.16
6/3/2008,1319.43
6/2/2008,1309.15
5/30/2008,1317.21
5/29/2008,1338.82
5/28/2008,1357.04
5/27/2008,1355.87
5/26/2008,1361.02
5/23/2008,1348.81
5/22/2008,1358.51
5/21/2008,1345.22
5/20/2008,1358.33
5/19/2008,1357.76
5/16/2008,1360.76
5/15/2008,1336.03
5/14/2008,1344.92
5/13/2008,1351.94
5/12/2008,1338.47
5/9/2008,1348.01
5/8/2008,1363.49
5/7/2008,1361.25
5/6/2008,1373.52
5/5/2008,1364.93
4/30/2008,1376.36
4/29/2008,1378.47
4/28/2008,1387.56
4/25/2008,1369.07
4/24/2008,1382.02
4/23/2008,1371.67
4/22/2008,1359.65
4/21/2008,1357.51
4/18/2008,1365.47
4/17/2008,1373.61
4/16/2008,1366.1
4/15/2008,1370.19
4/14/2008,1362.65
4/11/2008,1375.13
4/10/2008,1391.7
4/9/2008,1381.26
4/8/2008,1380.13
4/7/2008,1399.4
4/3/2008,1385.65
4/2/2008,1371.56
4/1/2008,1352.84
3/31/2008,1394.53
3/28/2008,1393.71
3/27/2008,1379.33
3/26/2008,1373.45
3/25/2008,1376.25
3/24/2008,1358.74
3/21/2008,1363.09
3/20/2008,1337.63
3/19/2008,1380.96
3/18/2008,1383.77
3/17/2008,1443.98
3/14/2008,1440.39
3/13/2008,1426.55
3/12/2008,1422.86
3/11/2008,1451.99
3/10/2008,1460.82
3/7/2008,1481.65
3/6/2008,1492.45
3/5/2008,1466.5
3/4/2008,1496.86
3/3/2008,1502.05
2/29/2008,1483.36
2/28/2008,1478.24
2/27/2008,1462.98
2/26/2008,1437.79
2/25/2008,1498.28
2/22/2008,1462.85
2/21/2008,1454.94
2/20/2008,1425.23
2/19/2008,1424.94
2/18/2008,1416.48
2/15/2008,1391.69
2/14/2008,1394.13
2/13/2008,1379.92
2/5/2008,1365.51
2/4/2008,1357.99
2/1/2008,1340.18
1/31/2008,1334.95
1/30/2008,1323.81
1/29/2008,1323.52
1/28/2008,1294.34
1/25/2008,1315.24
1/24/2008,1306.12
1/23/2008,1288.76
1/22/2008,1280.74
1/21/2008,1321.14
1/18/2008,1310.62
1/17/2008,1322.2
1/16/2008,1305.76
1/15/2008,1336.79
1/14/2008,1357.83
1/11/2008,1359.57
1/10/2008,1331.36
1/9/2008,1351.44
1/8/2008,1317.54
1/7/2008,1304.88
1/4/2008,1317.56
1/3/2008,1281.98
1/2/2008,1262.84
12/28/2007,1262.53
12/27/2007,1285.18
12/26/2007,1295.32
12/25/2007,1277.41
12/24/2007,1287.69
12/21/2007,1253.37
12/20/2007,1218.31
12/19/2007,1194.9
12/18/2007,1174.27
12/17/2007,1198.82
12/14/2007,1197.54
12/13/2007,1210.41
12/12/2007,1195.62
12/11/2007,1235.55
12/10/2007,1237.16
12/7/2007,1228.8
12/6/2007,1221.55
12/5/2007,1234.77
12/4/2007,1211.33
12/3/2007,1237.77
11/30/2007,1247.12
11/29/2007,1233.39
11/28/2007,1206.78
11/27/2007,1190.97
11/26/2007,1193.37
11/23/2007,1206.09
11/22/2007,1188.29
11/21/2007,1165.77
11/20/2007,1199.73
11/19/2007,1230.98
11/16/2007,1246.93
11/15/2007,1278.27
11/14/2007,1279.14
11/13/2007,1269.99
11/12/2007,1278.72
11/9/2007,1325.08
11/8/2007,1319.21
11/7/2007,1347.42
11/6/2007,1345.37
11/5/2007,1330.34
11/2/2007,1346.78
11/1/2007,1361.94
10/31/2007,1373.6
10/30/2007,1374.73
10/29/2007,1398.12
10/26/2007,1380.96
10/25/2007,1364.13
10/24/2007,1363.33
10/23/2007,1374.95
10/22/2007,1367.14
10/19/2007,1394.35
10/18/2007,1397.06
10/17/2007,1399.66
10/16/2007,1416.99
10/15/2007,1418.97
10/12/2007,1401.75
10/11/2007,1402.33
10/10/2007,1400.09
10/9/2007,1386.98
10/8/2007,1410.15
9/28/2007,1419.28
9/27/2007,1408.15
9/26/2007,1406.81
9/25/2007,1416.93
9/24/2007,1408
9/21/2007,1401.45
9/20/2007,1401.79
9/19/2007,1400.69
9/18/2007,1383.48
9/17/2007,1385.58
9/14/2007,1376.28
9/13/2007,1368.8
9/12/2007,1370.63
9/11/2007,1359.84
9/10/2007,1349.51
9/7/2007,1360.9
9/6/2007,1353.93
9/5/2007,1360.14
9/4/2007,1361.91
9/3/2007,1361.28
8/31/2007,1371.94
8/30/2007,1361.02
8/29/2007,1339.75
8/28/2007,1355.38
8/27/2007,1367.7
8/24/2007,1347.62
8/23/2007,1358.36
8/22/2007,1322.98
8/21/2007,1318.61
8/20/2007,1323.74
8/17/2007,1290.74
8/16/2007,1341.77
8/15/2007,1344.73
8/14/2007,1358.89
8/13/2007,1367.32
8/10/2007,1348.45
8/9/2007,1376.81
8/8/2007,1373.1
8/7/2007,1375.14
8/6/2007,1367.92
8/3/2007,1405.49
8/2/2007,1403.9
8/1/2007,1399.45
7/31/2007,1421.81
7/30/2007,1401.87
7/27/2007,1394.66
7/26/2007,1406.57
7/25/2007,1398.14
7/24/2007,1397.91
7/23/2007,1436.3
7/20/2007,1410.84
7/19/2007,1370.17
7/18/2007,1347.11
7/17/2007,1342.06
7/16/2007,1354.39
7/13/2007,1348.48
7/12/2007,1364.12
7/11/2007,1352.55
7/10/2007,1375.15
7/9/2007,1381.25
7/6/2007,1357.11
7/5/2007,1371.44
7/4/2007,1361.23
7/3/2007,1376
7/2/2007,1340.28
6/29/2007,1334.4
6/28/2007,1311.82
6/27/2007,1280.05
6/26/2007,1318.55
6/25/2007,1327.15
6/22/2007,1346.84
6/21/2007,1356.2
6/20/2007,1354.62
6/19/2007,1352.95
6/18/2007,1367.07
6/15/2007,1336.57
6/14/2007,1341.76
6/13/2007,1335.6
6/12/2007,1337.72
6/11/2007,1348.83
6/8/2007,1362.5
6/7/2007,1382.23
6/6/2007,1407.89
6/5/2007,1413.38
6/4/2007,1380.03
6/1/2007,1391.95
5/31/2007,1377.48
5/30/2007,1347.01
5/29/2007,1357.65
5/28/2007,1359.38
5/25/2007,1331.59
5/24/2007,1361.29
5/23/2007,1340.43
5/22/2007,1371.21
5/21/2007,1377.3
5/18/2007,1323.97
5/17/2007,1367.59
5/16/2007,1421.78
5/15/2007,1406.89
5/14/2007,1446.81
5/11/2007,1453.07
5/10/2007,1506.98
5/9/2007,1517.48
5/8/2007,1509.34
4/30/2007,1479.99
4/27/2007,1436.37
4/26/2007,1482.51
4/25/2007,1471.67
4/24/2007,1517.6
4/23/2007,1498.84
4/20/2007,1514.23
4/19/2007,1525.69
4/18/2007,1568.43
4/17/2007,1514.29
4/16/2007,1531.93
4/13/2007,1498
4/12/2007,1534.61
4/11/2007,1491.05
4/10/2007,1499.39
4/9/2007,1474.9
4/6/2007,1437.41
4/5/2007,1412.88
4/4/2007,1405.91
4/3/2007,1380.34
4/2/2007,1367.34
3/30/2007,1368
3/29/2007,1344.49
3/28/2007,1349.34
3/27/2007,1359.34
3/26/2007,1357.79
3/23/2007,1353.03
3/22/2007,1334.47
3/21/2007,1324.3
3/20/2007,1340.57
3/19/2007,1323.9
3/16/2007,1336.18
3/15/2007,1305.3
3/14/2007,1291.7
3/13/2007,1301.54
3/12/2007,1288.59
3/9/2007,1281.92
3/8/2007,1292.44
3/7/2007,1268.89
3/6/2007,1268.88
3/5/2007,1245.04
3/2/2007,1286.33
3/1/2007,1288.43
2/28/2007,1299.9
2/27/2007,1299.35
2/26/2007,1302.98
2/16/2007,1263.81
2/15/2007,1249.18
2/14/2007,1239.53
2/13/2007,1208.88
2/12/2007,1214.06
2/9/2007,1194.51
2/8/2007,1174.42
2/7/2007,1186.89
2/6/2007,1175.82
2/5/2007,1170.85
2/2/2007,1205.57
2/1/2007,1219.55
1/31/2007,1208.2
1/30/2007,1196.14
1/29/2007,1234.77
1/26/2007,1218.73
1/25/2007,1227.56
1/24/2007,1221.02
1/23/2007,1189.47
1/22/2007,1191.69
1/19/2007,1170.35
1/18/2007,1207.39
1/17/2007,1195.55
1/16/2007,1183.78
1/15/2007,1220.97
1/12/2007,1212.26
1/11/2007,1228
1/10/2007,1225.74
1/9/2007,1204.26
1/8/2007,1182.96
1/5/2007,1223.75
1/4/2007,1266.01
12/29/2006,1320.29
12/28/2006,1324.51
12/27/2006,1308.86
12/26/2006,1306.12
12/25/2006,1299.86
12/22/2006,1291
12/21/2006,1322.31
12/20/2006,1352.05
12/19/2006,1348.07
12/18/2006,1352.84
12/15/2006,1353.46
12/14/2006,1351.49
12/13/2006,1364.71
12/12/2006,1368.71
12/11/2006,1359.96
12/8/2006,1363.53
12/7/2006,1365.17
12/6/2006,1378.01
12/5/2006,1363
12/4/2006,1382.2
12/1/2006,1374.67
11/30/2006,1381.76
11/29/2006,1379.25
11/28/2006,1386.39
11/27/2006,1399.31
11/24/2006,1384.86
11/23/2006,1353.68
11/22/2006,1349.97
11/21/2006,1319.48
11/20/2006,1322.79
11/17/2006,1318.98
11/16/2006,1338.46
11/15/2006,1320.22
11/14/2006,1350.71
11/13/2006,1371.44
11/10/2006,1414.17
11/9/2006,1403.32
11/8/2006,1426.24
11/7/2006,1427.83
11/6/2006,1418.36
11/3/2006,1400.67
11/2/2006,1412.49
11/1/2006,1438.83
10/31/2006,1429.07
10/30/2006,1442.33
10/27/2006,1456.76
10/26/2006,1472.58
10/25/2006,1461.47
10/24/2006,1459.49
10/23/2006,1480.79
10/20/2006,1478.45
10/19/2006,1478.79
10/18/2006,1473.6
10/17/2006,1491.58
10/16/2006,1448.68
10/13/2006,1444.64
10/12/2006,1445.22
10/11/2006,1435.46
10/10/2006,1440.9
10/9/2006,1446.49
9/29/2006,1449.66
9/28/2006,1441.51
9/27/2006,1438.63
9/26/2006,1420.69
9/25/2006,1429.5
9/22/2006,1442.04
9/21/2006,1422.58
9/20/2006,1406.79
9/19/2006,1436.16
9/18/2006,1422.2
9/15/2006,1409.08
9/14/2006,1442.87
9/13/2006,1404.94
9/12/2006,1419.54
9/11/2006,1445.91
9/8/2006,1490.84
9/7/2006,1511.36
9/6/2006,1497.47
9/5/2006,1448.86
9/4/2006,1447.7
9/1/2006,1427.04
8/31/2006,1383.71
8/30/2006,1384.46
8/29/2006,1393.36
8/28/2006,1396.51
8/25/2006,1392.9
8/24/2006,1393.98
8/23/2006,1396.26
8/22/2006,1400.33
8/21/2006,1380.64
8/18/2006,1383.08
8/17/2006,1396.72
8/16/2006,1390.3
8/15/2006,1390.98
8/14/2006,1406.27
8/11/2006,1440.89
8/10/2006,1447.77
8/9/2006,1400.89
8/8/2006,1418.5
8/7/2006,1432.45
8/4/2006,1409.99
8/3/2006,1446.51
8/2/2006,1404.89
8/1/2006,1414.9
7/31/2006,1406.79
7/28/2006,1369.36
7/27/2006,1358.9
7/26/2006,1337.23
7/25/2006,1357.95
7/24/2006,1332.16
7/21/2006,1352.1
7/20/2006,1388.26
7/19/2006,1386.59
7/18/2006,1443.11
7/17/2006,1493.64
7/14/2006,1473.44
7/13/2006,1482.1
7/12/2006,1515.04
7/11/2006,1487.59
7/10/2006,1466.3
7/7/2006,1457.23
7/6/2006,1406.19
7/5/2006,1422.44
7/4/2006,1409.18
7/3/2006,1403.66
6/30/2006,1354.29
6/29/2006,1305.28
6/28/2006,1304.96
6/27/2006,1335.35
6/26/2006,1300.29
6/23/2006,1298.94
6/22/2006,1347.79
6/21/2006,1309.95
6/20/2006,1303.93
6/19/2006,1296.85
6/16/2006,1335.62
6/15/2006,1316.59
6/14/2006,1293.7
6/13/2006,1332.19
6/12/2006,1394.25
6/9/2006,1442.73
6/8/2006,1476.8
6/7/2006,1463.27
6/6/2006,1493.76
6/5/2006,1541.34
6/2/2006,1505.16
6/1/2006,1503.12
5/31/2006,1559.15
5/30/2006,1613.55
5/29/2006,1612.19
5/26/2006,1572.04
5/25/2006,1551.95
5/24/2006,1565.09
5/23/2006,1510.39
5/22/2006,1545.04
5/19/2006,1595.67
5/18/2006,1627.65
5/17/2006,1689.76
5/16/2006,1664.22
5/15/2006,1732.43
5/12/2006,1697
5/11/2006,1660.4
5/10/2006,1598.38
5/9/2006,1545.11
5/8/2006,1495.01
4/28/2006,1456.1
4/27/2006,1482.94
4/26/2006,1434.08
4/25/2006,1402.42
4/24/2006,1375.72
4/21/2006,1321.58
4/20/2006,1354.52
4/19/2006,1365.1
4/18/2006,1332.97
4/17/2006,1326.12
4/14/2006,1290.95
4/13/2006,1271.77
4/12/2006,1264.67
4/11/2006,1270.91
4/10/2006,1250.88
4/7/2006,1235.65
4/6/2006,1225.75
4/5/2006,1200.18
4/4/2006,1198.04
4/3/2006,1167.86
3/31/2006,1174.15
3/30/2006,1153.15
3/29/2006,1141
3/28/2006,1149.52
3/27/2006,1147.6
3/24/2006,1143.19
3/23/2006,1135.65
3/22/2006,1126.89
3/21/2006,1135.46
3/20/2006,1136.1
3/17/2006,1106.76
3/16/2006,1090.08
3/15/2006,1093.8
3/14/2006,1093.01
3/13/2006,1088.64
3/10/2006,1077.11
3/9/2006,1089.67
3/8/2006,1085.07
3/7/2006,1092.88
3/6/2006,1104.93
3/3/2006,1105.71
3/2/2006,1089.89
3/1/2006,1068.07
2/28/2006,1067.05
2/27/2006,1078.52
2/24/2006,1100.19
2/23/2006,1090.33
2/22/2006,1098.8
2/21/2006,1102.71
2/20/2006,1090.28
2/17/2006,1084.96
2/16/2006,1086.94
2/15/2006,1118.78
2/14/2006,1111.7
2/13/2006,1107.88
2/10/2006,1135.27
2/9/2006,1144.15
2/8/2006,1126.08
2/7/2006,1161.64
2/6/2006,1131.91
1/25/2006,1058.54
1/24/2006,1048.4
1/23/2006,1044.29
1/20/2006,1039.45
1/19/2006,1044.43
1/18/2006,1028.11
1/17/2006,1051.76
1/16/2006,1052.46
1/13/2006,1034.23
1/12/2006,1032.63
1/11/2006,1033.05
1/10/2006,1032.05
1/9/2006,1022.67
1/6/2006,1019.18
1/5/2006,1013.14
1/4/2006,1007.5
12/30/2005,990.17
12/29/2005,984.29
12/28/2005,996.55
12/27/2005,995.67
12/26/2005,990.48
12/23/2005,968.77
12/22/2005,958.33
12/21/2005,946.61
12/20/2005,947.97
12/19/2005,950.91
12/16/2005,942.17
12/15/2005,940.23
12/14/2005,954.59
12/13/2005,938.72
12/12/2005,952.58
12/9/2005,936.27
12/8/2005,929.65
12/7/2005,919.49
12/6/2005,914.33
12/5/2005,911.76
12/2/2005,909.15
12/1/2005,885.72
11/30/2005,883.58
11/29/2005,864.82
11/28/2005,860.93
11/25/2005,872.75
11/24/2005,859.26
11/23/2005,851.79
11/22/2005,879.13
11/21/2005,880.25
11/18/2005,878.89
11/17/2005,881.36
11/16/2005,886.76
11/15/2005,886.97
11/14/2005,886.67
11/11/2005,880.92
11/10/2005,870.82
11/9/2005,872.24
11/8/2005,874.4
11/7/2005,872.75
11/4/2005,873.65
11/3/2005,874.47
11/2/2005,875.35
11/1/2005,871.97
10/31/2005,867.03
10/28/2005,873.1
10/27/2005,876.31
10/26/2005,882.04
10/25/2005,875.63
10/24/2005,884.5
10/21/2005,872.82
10/20/2005,889.94
10/19/2005,885.77
10/18/2005,893.4
10/17/2005,881.56
10/14/2005,871.36
10/13/2005,878.62
10/12/2005,883.89
10/11/2005,872.88
10/10/2005,875.32
9/30/2005,846.15
9/29/2005,845.12
9/28/2005,842.83
9/27/2005,841.41
9/26/2005,835.77
9/23/2005,839.61
9/22/2005,836.9
9/21/2005,818.59
9/20/2005,816.76
9/19/2005,802.11
9/16/2005,803.88
9/15/2005,810.7
9/14/2005,813.26
9/13/2005,816.43
9/12/2005,812.56
9/9/2005,811.93
9/8/2005,818.68
9/7/2005,814.39
9/6/2005,820.01
9/5/2005,821.19
9/2/2005,814.69
9/1/2005,810.63
8/31/2005,818.19
8/30/2005,813.05
8/29/2005,815.84
8/26/2005,805.57
8/25/2005,807.11
8/24/2005,808.89
8/23/2005,813.81
8/22/2005,802.88
8/19/2005,792.93
8/18/2005,798.6
8/17/2005,808.93
8/16/2005,808.67
8/15/2005,804.28
8/12/2005,792.56
8/11/2005,793.93
8/10/2005,780.63
8/9/2005,798.56
8/8/2005,789.49
8/5/2005,799.86
8/4/2005,802.16
8/3/2005,807.45
8/2/2005,807.61
8/1/2005,800.5
7/29/2005,804.36
7/28/2005,804.22
7/27/2005,793.24
7/26/2005,798.19
7/25/2005,794.69
7/22/2005,776.84
7/21/2005,773.58
7/20/2005,771.51
7/19/2005,772.47
7/18/2005,772.89
7/15/2005,772.21
7/14/2005,775.02
7/13/2005,769.22
7/12/2005,774.4
7/11/2005,770.52
7/8/2005,769.31
7/7/2005,768.36
7/6/2005,759.34
7/5/2005,753.21
7/4/2005,747.63
7/1/2005,757.3
6/30/2005,761.08
6/29/2005,750.98
6/28/2005,761.4
6/27/2005,768.59
6/24/2005,764.54
6/23/2005,755.86
6/22/2005,769.05
6/21/2005,766.74
6/20/2005,775.15
6/17/2005,753.5
6/16/2005,745.77
6/15/2005,742.26
6/14/2005,735.28
6/13/2005,742.25
6/10/2005,739
6/9/2005,727.51
6/8/2005,725.66
6/7/2005,735.71
6/6/2005,739.18
6/3/2005,711.96
6/2/2005,702.34
6/1/2005,683.27
5/31/2005,680.17
5/30/2005,686.77
5/27/2005,688.76
5/26/2005,684.42
5/25/2005,684.15
5/24/2005,685
5/23/2005,676.57
5/20/2005,681.78
5/19/2005,681.91
5/18/2005,681.41
5/17/2005,675.99
5/16/2005,687.43
5/13/2005,684.47
5/12/2005,706.13
5/11/2005,713.83
5/10/2005,719.32
5/9/2005,713.81
4/29/2005,708.52
4/28/2005,704.21
4/27/2005,704.93
4/26/2005,719.3
4/25/2005,713.1
4/22/2005,720.04
4/21/2005,711.58
4/20/2005,718.61
4/19/2005,705.9
4/18/2005,695
4/15/2005,692.48
4/14/2005,683.09
4/13/2005,708.04
4/12/2005,713.58
4/11/2005,711.44
4/8/2005,698.12
4/7/2005,700.46
4/6/2005,691.86
4/5/2005,683
4/4/2005,682.06
4/1/2005,684.96
3/31/2005,682.32
3/30/2005,676.64
3/29/2005,679.83
3/28/2005,677.83
3/25/2005,678.82
3/24/2005,671.19
3/23/2005,672.13
3/22/2005,676.17
3/21/2005,678.24
3/18/2005,672.17
3/17/2005,680.35
3/16/2005,679.59
3/15/2005,664.58
3/14/2005,662.23
3/11/2005,659.81
3/10/2005,662.87
3/9/2005,661.9
3/8/2005,654.25
3/7/2005,651.73
3/4/2005,646.67
3/3/2005,648.35
3/2/2005,646.95
3/1/2005,648.91
2/28/2005,652.28
2/25/2005,639.25
2/24/2005,646.9
2/23/2005,639.07
2/22/2005,645.01
2/21/2005,639.13
2/18/2005,640.98
2/17/2005,628.08
2/16/2005,622.71
2/4/2005,608.91
2/3/2005,602.45
2/2/2005,612.12
2/1/2005,613.76
1/31/2005,612.02
1/28/2005,614.61
1/27/2005,615.11
1/26/2005,605.63
1/25/2005,614.61
1/24/2005,615.5
1/21/2005,604.12
1/20/2005,596.55
1/19/2005,596.83
1/18/2005,590.76
1/17/2005,591.51
1/14/2005,583.03
1/13/2005,583.32
1/12/2005,584.79
1/11/2005,577.86
1/10/2005,571.23
1/7/2005,576.08
1/6/2005,576.85
1/5/2005,568.27
1/4/2005,578.21
12/31/2004,591.93
12/30/2004,582.68
12/29/2004,583.81
12/28/2004,581.72
12/27/2004,581.88
12/24/2004,576.49
12/23/2004,572.22
12/22/2004,581.02
12/21/2004,575.94
12/20/2004,574.96
12/17/2004,567.51
12/16/2004,573.25
12/15/2004,567.06
12/14/2004,560.5
12/13/2004,558.06
12/10/2004,549.21
12/9/2004,550.36
12/8/2004,548.87
12/7/2004,560.54
12/6/2004,558.21
12/3/2004,558.81
12/2/2004,571.06
12/1/2004,571.64
11/30/2004,576.83
11/29/2004,568.97
11/26/2004,573.62
11/25/2004,572.49
11/24/2004,566.99
11/23/2004,559.01
11/22/2004,560.52
11/19/2004,560.5
11/18/2004,568.7
11/17/2004,558.93
11/16/2004,550.79
11/15/2004,566.26
11/12/2004,559.06
11/11/2004,555.94
11/10/2004,550.4
11/9/2004,546.69
11/8/2004,551.31
11/5/2004,541.49
11/4/2004,536.2
11/3/2004,538.56
11/2/2004,532.33
11/1/2004,527.62
10/29/2004,520.03
10/28/2004,523.13
10/27/2004,520.98
10/26/2004,519.62
10/25/2004,530.91
10/22/2004,524.38
10/21/2004,523.07
10/20/2004,517
10/19/2004,517.89
10/18/2004,525.78
10/15/2004,521.62
10/14/2004,540.83
10/13/2004,552.97
10/12/2004,558.42
10/11/2004,575.17
10/8/2004,566.96
9/30/2004,549.94
9/29/2004,548.45
9/28/2004,551.77
9/27/2004,547.64
9/24/2004,545.02
9/23/2004,543.13
9/22/2004,546.26
9/21/2004,533.57
9/20/2004,526.9
9/17/2004,523.31
9/16/2004,515.37
9/15/2004,509.4
9/14/2004,510.96
9/13/2004,510.19
9/10/2004,506.83
9/9/2004,506.1
9/8/2004,506.88
9/7/2004,500.94
9/6/2004,503.07
9/3/2004,505.33
9/2/2004,509.47
9/1/2004,507.91
8/31/2004,510.46
8/30/2004,507.19
8/27/2004,505.16
8/26/2004,507.6
8/25/2004,505.99
8/24/2004,509.05
8/23/2004,508.77
8/20/2004,509.05
8/19/2004,504.71
8/18/2004,511.72
8/17/2004,510.57
8/16/2004,507.29
8/13/2004,499.76
8/12/2004,498.04
8/11/2004,498.11
8/10/2004,496.87
8/9/2004,502.91
8/6/2004,501.22
8/5/2004,509.78
8/4/2004,500.62
8/3/2004,500.23
8/2/2004,498.49
7/30/2004,496.56
7/29/2004,493
7/28/2004,483.87
